Year ,Day,Date,Hour,NEE,Reco,GEP,LE,H,Rg,Tair,Tsoil,vpd,precip,Ustar,LAI
2006,226,8/14/2006,16,-9999,-9999,-9999,-9999,71.57540456,-7.74,25.03,28.65,0.744581665,4.571999999,0.871989,5.3
2006,226,8/14/2006,16.5,-9999,-9999,-9999,-9999,-57.41307004,4.498,22.01,27.23,0.334156727,2.286,0.358764,5.3
2006,226,8/14/2006,17,-9999,-9999,-9999,-9999,-9999,5.219,21.84,26.71,0.307744226,0.254,0.668545,5.3
2006,226,8/14/2006,17.5,-9999,-9999,-9999,-9999,-9999,15.56,22.6,26.45,0.339243646,2.97E-11,0.982557,5.3
2006,226,8/14/2006,18,-9999,-9999,-9999,61.81413135,-7.858809824,25.22,22.46,26.31,0.233929625,0,0.192219,5.3
2006,226,8/14/2006,18.5,0.389881125,-9999,-9999,89.2896483,-23.98399935,14.32,22.78,26.2,0.261474493,0,0.26171,5.3
2006,226,8/14/2006,19,2.066055647,-9999,-9999,10.03384295,-13.14347302,2.613,22.79,26.1,0.25716246,0,0.178451,5.3
2006,226,8/14/2006,23.5,-9999,-9999,-9999,8.547410957,-10.29847831,-3.769,22.98,25.34,0.236404304,0,0.168792,5.3
2006,227,8/15/2006,12.5,-25.78972783,-9999,-9999,-9999,158.77535,829,30.96,29.07,1.897390726,0,0.250437,5.025
2006,227,8/15/2006,12,-28.41238408,-9999,-9999,423.0450348,186.2242031,854,30.2,28.09,1.628954405,0,0.347651,5.025
2006,228,8/16/2006,4,3.039554205,3.039554205,0,2.070637637,-12.06654679,-20.43,22.39,25.12,0.218337486,0,0.164459,5.025
2006,228,8/16/2006,7,-9999,3.039554205,-9999,57.95971226,10.18020156,59,22.66,24.87,0.20228854,0,0.158672,5.025
2006,228,8/16/2006,8,-9999,3.039554205,-9999,69.39091603,31.79546466,169,24.36,25.06,0.384533585,0,0.172804,5.025
2006,228,8/16/2006,8.5,-18.7191364,3.039554205,21.75869061,153.0578673,86.44161171,292.4,25.44,25.3,0.574283193,0,0.212284,5.025
2006,227,8/15/2006,13,-22.59969252,-9999,-9999,-9999,99.43121436,523.7,30.88,29.43,1.705897312,0,0.350792,5.025
2006,227,8/15/2006,13.5,-31.58042022,-9999,-9999,458.0581988,151.8410247,739.2,30.97,29.62,1.661958125,0,0.334382,5.025
2006,227,8/15/2006,14,-28.0096998,-9999,-9999,-9999,78.29537339,509.6,30.5,29.63,1.671657814,0,0.469572,5.025
2006,227,8/15/2006,14.5,-12.25327184,-9999,-9999,-9999,15.3121759,230.3,29.99,29.38,1.644323217,0,0.160919,5.025
2006,227,8/15/2006,15.5,-7.424643252,-9999,-9999,102.7995937,2.628796663,205.3,28.51,28.85,1.264465193,0,0.22428,5.025
2006,227,8/15/2006,16,-15.59461254,-9999,-9999,172.9471212,10.69110527,218.3,28.97,28.7,1.270125023,0,0.233669,5.025
2006,227,8/15/2006,16.5,-15.32080767,-9999,-9999,268.2552288,42.32531286,314,29.63,28.63,1.393064144,0,0.323926,5.025
2006,227,8/15/2006,17,-13.05064443,-9999,-9999,217.9340115,29.40733848,256.2,29.87,28.66,1.471062016,0,0.337081,5.025
2006,227,8/15/2006,17.5,-10.09993103,-9999,-9999,157.5408332,20.85134332,191.7,29.54,28.6,1.379494116,0,0.322569,5.025
2006,227,8/15/2006,18,-4.573672984,-9999,-9999,96.60794734,4.472265504,65.84,28.94,28.52,1.211159158,0,0.318395,5.025
2006,227,8/15/2006,18.5,2.482426249,-9999,-9999,52.42608089,-12.30386887,9.7,28.28,28.34,1.109549467,0,0.226163,5.025
2006,228,8/16/2006,9.5,-28.09427794,3.039554205,31.13383215,277.6658373,120.1660575,500.6,27.26,26.01,1.027483309,0,0.243103,5.025
2006,228,8/16/2006,10,-27.41008332,3.039554205,30.44963753,342.1705676,140.2457208,535.5,27.73,26.42,1.140831347,0,0.305801,5.025
2006,228,8/16/2006,10.5,-23.01151706,3.039554205,26.05107127,267.035074,160.3909484,686.9,28.81,26.79,1.388095196,0,0.247707,5.025
2006,228,8/16/2006,9,-21.59220677,3.039554205,24.63176098,169.7091699,78.05530799,354.1,26.58,25.61,0.85309592,0,0.25676,5.025
2006,228,8/16/2006,11.5,-19.91101212,3.039554205,22.95056633,291.8080163,118.0060807,660.9,29.04,27.48,1.424419714,0,0.2808,5.025
2006,228,8/16/2006,12,-19.95161077,3.039554205,22.99116498,321.3872555,110.3497981,504.4,29.41,28.19,1.483508838,0,0.21894,5.025
2006,228,8/16/2006,11,-25.74346873,3.039554205,28.78302294,-9999,130.3908332,598,28.92,27.13,1.440521096,0,0.204344,5.025
2006,228,8/16/2006,12.5,-15.61129569,3.039554205,18.6508499,267.2043207,94.44992163,631.2,29.94,28.44,1.712109709,0,0.160718,4.75
2006,228,8/16/2006,13,-19.62815323,3.039554205,22.66770744,309.4397792,123.2518245,816,30.7,28.72,1.957083588,0,0.226994,4.75
2006,228,8/16/2006,13.5,-24.48804101,3.039554205,27.52759522,-9999,178.0516796,788.8,31.4,29.16,2.143567984,0,0.314361,4.75
2006,228,8/16/2006,14,-16.49999328,3.039554205,19.53954749,306.2770894,119.1015349,766.2,31.38,29.49,2.219324007,0,0.349251,4.75
2006,228,8/16/2006,14.5,-15.0504576,3.039554205,18.09001181,306.2418904,118.829373,717.9,31.65,29.48,2.271556612,0,0.279217,4.75
2006,228,8/16/2006,15,-13.94101291,3.039554205,16.98056712,307.4938714,83.52789966,530.4,31.9,29.33,2.317363886,0,0.23298,4.75
2006,228,8/16/2006,15.5,-17.14978963,3.039554205,20.18934384,358.0914911,117.4651935,531.8,32.15,29.16,2.379998297,0,0.25496,4.75
2006,228,8/16/2006,16,-12.68850413,3.039554205,15.72805834,-9999,82.41382271,479.3,32.44,29.1,2.544501751,0,0.247723,4.75
2006,228,8/16/2006,16.5,-8.883065743,3.039554205,11.92261995,259.8133426,64.19750763,390.2,32.66,29.03,2.560573102,0,0.24424,4.75
2006,228,8/16/2006,17,-10.75604925,3.039554205,13.79560346,-9999,58.77758742,283.4,32.83,28.95,2.64521692,0,0.285805,4.75
2006,228,8/16/2006,17.5,-4.191503646,3.039554205,7.231057851,190.7366181,29.27193872,182.2,32.65,28.85,2.541782839,0,0.257377,4.75
2006,228,8/16/2006,18,-1.239035875,3.039554205,4.27859008,91.27203191,-0.239428938,83.6,32.28,28.77,2.461497914,0,0.179036,4.75
2006,229,8/17/2006,9.5,-19.61539178,-9999,-9999,188.3486729,73.2213818,408,28.19,26.36,1.125398694,0,0.30686,4.75
2006,229,8/17/2006,10,-9999,-9999,-9999,270.7267166,87.52661039,378.5,28.5,26.76,1.133195399,0,0.36214,4.75
2006,229,8/17/2006,10.5,-9999,-9999,-9999,207.0122233,50.51796652,430.8,28.66,27.03,1.165650181,0,0.24747,4.75
2006,229,8/17/2006,11,-9999,-9999,-9999,367.7911094,167.6714648,683.4,29.54,27.42,1.356494116,0,0.352475,4.75
2006,229,8/17/2006,7.5,-9.725310225,-9999,-9999,50.98779204,26.10860956,131.6,24.19,25,0.421495096,0,0.151671,4.75
2006,229,8/17/2006,9,-14.73988635,-9999,-9999,184.0343356,67.06093513,392.3,27.94,25.92,1.082904674,0,0.231798,4.75
2006,229,8/17/2006,11.5,-9999,-9999,-9999,-9999,-9999,812,30.7,27.95,1.714083588,0,0.408766,4.75
2006,229,8/17/2006,17.5,0.506426682,-9999,-9999,83.43681211,-8.592670215,51.86,29.18,29.39,1.862181909,0,0.324244,4.475
2006,229,8/17/2006,18,5.370518262,-9999,-9999,5.704326082,-11.04529874,7.916,28.74,28.96,1.704988391,0,0.220468,4.475
2006,229,8/17/2006,17,-2.196899761,-9999,-9999,-9999,23.83520352,97.7,31.52,29.97,2.342140893,0,0.41516,4.475
2006,230,8/18/2006,8.5,-9999,6.546906381,-9999,161.7770989,118.2339961,362.5,28.97,26.66,1.270125023,0,0.183906,4.475
2006,230,8/18/2006,9,-11.8089423,6.546906381,18.35584868,133.4406022,82.01606633,422.2,29.32,26.94,1.302175658,0,0.218107,4.475
2006,230,8/18/2006,9.5,-17.48005535,6.546906381,24.02696173,238.0486005,123.7287182,502.8,29.17,27.42,1.235834089,0,0.223714,4.475
2006,230,8/18/2006,10,-9999,6.546906381,-9999,305.0841874,177.8850169,573.4,29.71,27.91,1.322319364,0,0.297236,4.475
2006,230,8/18/2006,10.5,-15.6986526,6.546906381,22.24555898,275.7753036,115.1141596,637.7,30.15,28.26,1.455612117,0,0.292228,4.475
2006,230,8/18/2006,11,-21.59029231,6.546906381,28.13719869,297.7542661,177.2065688,688.4,30.74,28.56,1.621229051,0,0.366383,4.475
2006,230,8/18/2006,11.5,-21.9545627,6.546906381,28.50146908,359.8546057,193.1869595,728.9,31.49,28.96,1.827230114,0,0.192321,4.475
2006,230,8/18/2006,12,-16.13859012,6.546906381,22.6854965,-9999,163.0094162,753.9,32.31,29.93,2.276722352,0,0.253619,4.475
2006,229,8/17/2006,16,-18.36677235,-9999,-9999,381.1433462,69.74391409,454.2,33.79,30.26,2.794802894,0,0.368918,4.475
2006,229,8/17/2006,16.5,-17.73707079,-9999,-9999,380.049389,71.64631573,369.7,33.97,30.22,2.891114327,0,0.406517,4.475
2006,230,8/18/2006,7.5,-3.929098458,6.546906381,10.47600484,75.45699233,27.98812154,155,26.03,26.04,0.581512348,0,0.164091,4.475
2006,230,8/18/2006,2,12.91100594,6.546906381,-6.364099559,11.91385554,-11.89198331,-22.03,25,26.42,0.496888599,0,0.166849,4.475
2006,229,8/17/2006,12,-9999,-9999,-9999,496.863057,283.0841013,792.9,30.94,28.89,1.763259745,0,0.337599,4.475
2006,229,8/17/2006,12.5,-9999,-9999,-9999,432.2316298,179.4902629,783.1,31.38,29.78,1.996324007,0,0.410874,4.475
2006,229,8/17/2006,13,-9999,-9999,-9999,-9999,172.1992225,778.9,31.99,30.13,2.269616542,0,0.272772,4.475
2006,230,8/18/2006,8,-9999,6.546906381,-9999,93.56679664,104.3379053,326,27.62,26.35,0.930893474,0,0.261516,4.475
2006,229,8/17/2006,14,-21.97111921,-9999,-9999,-9999,161.2697069,732.8,33,30.5,2.550258093,0,0.476945,4.475
2006,229,8/17/2006,14.5,-18.69556872,-9999,-9999,364.0572488,158.749374,702.1,33.09,30.43,2.437853466,0,0.456412,4.475
2006,229,8/17/2006,15,-18.51115068,-9999,-9999,439.211809,158.1198312,682.2,33.37,30.34,2.558205194,0,0.466773,4.475
2006,229,8/17/2006,13.5,-23.23888132,-9999,-9999,485.4810189,226.4506564,766.3,32.32,30.42,2.299466522,0,0.396965,4.475
2006,229,8/17/2006,15.5,-17.71967947,-9999,-9999,323.3279531,110.6754667,550.5,33.73,30.31,2.742135524,0,0.411507,4.475
2006,230,8/18/2006,13.5,-18.92193303,6.546906381,25.46883941,435.6059722,225.5858485,791.6,34.38,31.55,3.046293272,0,0.408344,4.2
2006,230,8/18/2006,14,-18.31909633,6.546906381,24.86600271,-9999,222.1233316,747.8,34.86,31.63,3.258633426,0,0.519838,4.2
2006,230,8/18/2006,14.5,-13.68566927,6.546906381,20.23257565,423.0083968,163.7940484,701.5,35.23,31.5,3.408552177,0,0.531635,4.2
2006,230,8/18/2006,19.5,-9999,6.546906381,-9999,-9999,-23.55229091,-9.65,23.78,28.22,0.329765855,0.254,0.407357,4.2
2006,230,8/18/2006,20,-9999,6.546906381,-9999,-9999,-9.87442682,-7.771,23.16,27.83,0.243249682,2.95E-11,0.300311,4.2
2006,230,8/18/2006,20.5,-9999,6.546906381,-9999,-9999,-6.941214987,-6.496,23.09,27.53,0.219219363,0.254,0.20419,4.2
2006,230,8/18/2006,21,-9999,6.546906381,-9999,-9999,-2.427453551,-6.614,23.21,27.27,0.256870052,2.31E-13,0.184673,4.2
2006,230,8/18/2006,15,-13.13444917,6.546906381,19.68135555,-9999,154.6293394,627.7,35.33,31.34,3.455236346,0,0.513878,4.2
2006,230,8/18/2006,15.5,-11.95045038,6.546906381,18.49735676,-9999,166.0414245,570,35.82,31.2,3.698699162,0,0.444087,4.2
2006,230,8/18/2006,16,-8.771598065,6.546906381,15.31850445,262.6720669,149.338282,490,35.78,31.1,3.533706421,0,0.515314,4.2
2006,230,8/18/2006,16.5,-9999,6.546906381,-9999,80.45120232,-14.41902626,67.03,34.23,30.89,2.979944417,0,0.230895,4.2
2006,230,8/18/2006,17,11.961053,6.546906381,-5.414146619,103.4642658,-31.61858798,-20.72,31.74,30.47,2.377512481,0,0.50799,4.2
2006,230,8/18/2006,17.5,9.821790168,6.546906381,-3.274883787,41.21659913,18.91698642,-20.75,29.35,29.96,1.738276004,0,0.406728,4.2
2006,230,8/18/2006,18,4.685643299,6.546906381,1.861263082,34.4246823,35.01720635,-23.94,26.81,29.46,1.034702062,0,0.620341,4.2
2006,230,8/18/2006,18.5,-9999,6.546906381,-9999,-9999,-20.0363262,-18.57,25.88,29.02,0.844625552,2.95E-11,0.31671,4.2
2006,230,8/18/2006,19,-9999,6.546906381,-9999,-9999,-26.36229545,-10.49,25.2,28.61,0.558010706,0.254,0.193437,4.2
2006,230,8/18/2006,12.5,-16.72859349,6.546906381,23.27549987,378.5441933,164.2066063,765.6,33.17,30.75,2.671699389,0,0.299935,4.2
2006,230,8/18/2006,13,-19.17190985,6.546906381,25.71881623,428.6125716,200.0813891,776.7,33.8,31.13,2.879752456,0,0.420353,4.2
2006,231,8/19/2006,9.5,-28.19482583,6.075000781,34.26982661,266.4473795,101.6445125,613.7,26.69,25.71,0.91879396,0,0.260874,4.2
2006,231,8/19/2006,10,-25.72661892,6.075000781,31.8016197,342.5922693,122.0891909,525.4,27.54,26.28,1.087568169,0,0.261724,4.2
2006,231,8/19/2006,10.5,-9999,6.075000781,-9999,145.487743,25.37878355,254.3,27.44,26.62,1.082010669,0,0.262017,4.2
2006,231,8/19/2006,11,-32.891791,6.075000781,38.96679178,-9999,139.2099077,605.5,27.54,26.8,1.169568169,0,0.387888,4.2
2006,231,8/19/2006,11.5,-28.78069469,6.075000781,34.85569547,-9999,188.7916891,768.5,28.67,27.28,1.562938407,0,0.360989,4.2
2006,230,8/18/2006,22.5,0.182806822,6.546906381,6.364099559,-9999,-17.26363485,-11.24,23.02,26.56,0.515233481,0,0.264704,4.2
2006,230,8/18/2006,23,-9999,6.546906381,-9999,-9999,-5.252953134,-8.18,22.39,26.33,0.349337486,0.508,0.15621,4.2
2006,230,8/18/2006,23.5,-9999,6.546906381,-9999,-9999,-25.88494503,-6.265,22.09,26.11,0.301143012,0.762,0.180316,4.2
2006,231,8/19/2006,2.5,-9999,6.075000781,-9999,-9999,-40.87954904,-3.994,21.49,25.2,0.193084869,0.254,0.299402,4.2
2006,231,8/19/2006,3,-9999,6.075000781,-9999,-9999,-8.638750416,-3.862,21.5,25.09,0.183660711,0.254,0.190949,4.2
2006,231,8/19/2006,3.5,-9999,6.075000781,-9999,41.37257203,-13.59630678,-4.389,21.6,25.02,0.224465632,0,0.196844,4.2
2006,230,8/18/2006,21.5,-9999,6.546906381,-9999,-9999,-30.61090432,-7.146,23.73,27.07,0.403882602,0.254,0.346842,4.2
2006,230,8/18/2006,22,-9999,6.546906381,-9999,-9999,-139.0548895,-12.24,24.01,26.85,0.806930742,2.97E-11,0.431845,4.2
2006,231,8/19/2006,5,8.475047789,6.075000781,-2.400047008,24.83089503,-21.65465993,-6.513,21.5,24.72,0.278660711,0,0.162103,4.2
2006,231,8/19/2006,7,1.240014965,6.075000781,4.834985816,20.00695496,-14.33744839,63.43,21.74,24.37,0.303735099,0,0.179969,4.2
2006,231,8/19/2006,7.5,-9999,6.075000781,-9999,-9999,80.23092132,163.3,23.16,24.47,0.426249682,0,0.238844,4.2
2006,231,8/19/2006,8.5,-9999,6.075000781,-9999,119.4725897,34.6628018,218,24.66,25.01,0.531985113,0,0.215233,4.2
2006,231,8/19/2006,16.5,-5.456909074,6.075000781,11.53190985,189.9709875,42.93599359,368.6,34.1,29.3,3.105907033,0,0.27242,3.925
2006,231,8/19/2006,17,-4.877880197,6.075000781,10.95288098,190.6272739,35.73914711,278.3,34.21,29.29,3.155922688,0,0.30525,3.925
2006,231,8/19/2006,12,-9999,6.075000781,-9999,343.4763756,113.1209908,683.8,29.59,28.13,1.964465447,0,0.193474,3.925
2006,231,8/19/2006,12.5,-9999,6.075000781,-9999,479.6344872,185.0173373,689.7,29.9,28.53,1.969360862,0,0.336659,3.925
2006,231,8/19/2006,13,-22.41045341,6.075000781,28.48545419,-9999,225.9112501,811,30.78,28.89,2.118394693,0,0.310575,3.925
2006,231,8/19/2006,13.5,-24.78605177,6.075000781,30.86105255,-9999,97.34740862,624.8,30.81,29.05,2.124032189,0,0.165563,3.925
2006,231,8/19/2006,14,-14.01433285,6.075000781,20.08933363,304.6185057,125.9614497,655.4,31.71,29.14,2.429515379,0,0.239391,3.925
2006,231,8/19/2006,14.5,-17.48278311,6.075000781,23.55778389,431.9282755,206.2755857,678,32.63,29.18,2.516206409,0,0.26892,3.925
2006,231,8/19/2006,15,-15.73528505,6.075000781,21.81028583,403.4653049,170.0818408,616.8,33.07,29.22,2.595155893,0,0.353757,3.925
2006,231,8/19/2006,15.5,-10.95886926,6.075000781,17.03387004,316.996909,141.5837473,549.4,33.25,29.25,2.682634537,0,0.335664,3.925
2006,231,8/19/2006,16,-8.610639706,6.075000781,14.68564049,289.7223206,110.2816892,461.1,33.85,29.3,2.918521734,0,0.317341,3.925
2006,232,8/20/2006,7.5,-9999,3.084381905,-9999,38.50032566,4.013563138,112.8,22.77,24.73,0.30278742,0,0.154876,3.925
2006,232,8/20/2006,8,-9999,3.084381905,-9999,55.43123871,3.314016074,136.5,23.26,24.83,0.335513215,0,0.208947,3.925
2006,232,8/20/2006,8.5,-9999,3.084381905,-9999,101.6640599,11.33841944,198.4,24.1,25,0.517174505,0,0.211554,3.925
2006,232,8/20/2006,9,-9999,3.084381905,-9999,108.9478776,34.62232855,269.2,25.51,25.24,0.829888222,0,0.180383,3.925
2006,232,8/20/2006,9.5,-28.19723834,3.084381905,31.28162025,303.1940092,116.6627556,425.8,26.67,25.51,1.096657501,0,0.156251,3.925
2006,232,8/20/2006,10,-24.55663893,3.084381905,27.64102084,249.465452,138.6354034,573.1,28.03,25.99,1.380801433,0,0.18243,3.925
2006,232,8/20/2006,11.5,-19.60663211,3.084381905,22.69101402,335.267259,189.7593264,722.3,29.68,27.28,1.81308961,0,0.229692,3.925
2006,232,8/20/2006,12,-17.64270425,3.084381905,20.72708616,302.9399965,186.4713421,749.7,29.98,28.16,1.850878073,0,0.216125,3.925
2006,231,8/19/2006,22.5,5.642666017,6.075000781,0.432334764,45.15098757,-24.97086861,-28.15,24.91,26.95,1.174862644,0,0.565757,3.925
2006,231,8/19/2006,23,3.093414126,6.075000781,2.981586655,25.72624488,-7.43401373,-19.56,24.03,26.58,0.912533843,8.84E-11,0.313723,3.925
2006,231,8/19/2006,23.5,-9999,6.075000781,-9999,-9999,-46.38277256,-8.57,22.33,26.2,0.39943565,0.762,0.3259,3.925
2006,231,8/19/2006,17.5,-2.222358447,6.075000781,8.297359228,146.463524,12.5403654,198.3,34.04,29.26,3.136972382,0,0.278708,3.925
2006,231,8/19/2006,18,-0.894911492,6.075000781,6.969912273,-4.883446283,4.01368279,39.12,32.43,29.21,2.229741386,0,0.30007,3.925
2006,231,8/19/2006,18.5,2.305754113,6.075000781,3.769246668,50.80185189,-21.8514481,-9.82,30.93,29.05,1.780696163,0,0.367829,3.925
2006,231,8/19/2006,19,5.837287514,6.075000781,0.237713267,31.87671172,-34.02751732,-27.46,29.91,28.85,1.541796246,0,0.390069,3.925
2006,231,8/19/2006,19.5,4.684895971,6.075000781,1.39010481,23.37388073,-17.38651214,-44.48,29.05,28.61,1.384752221,0,0.321451,3.925
2006,231,8/19/2006,20,4.589585489,6.075000781,1.485415292,13.83296412,-16.03836538,-43.58,28.48,28.34,1.244659253,0,0.179098,3.925
2006,231,8/19/2006,21.5,-9999,6.075000781,-9999,-9999,-25.82894747,-15.92,27.33,27.67,0.992424109,0,0.208639,3.925
2006,231,8/19/2006,22,8.574290483,6.075000781,-2.499289702,-9999,8.175457634,-16,26.99,27.41,1.493352746,0,0.574649,3.925
2006,232,8/20/2006,1,-9999,3.084381905,-9999,7.500757755,-3.311613194,-3.845,21.76,25.59,0.186930084,0,0.200464,3.925
2006,232,8/20/2006,0,7.578193045,3.084381905,-4.49381114,58.04488938,-28.50982584,-5.888,22.19,25.93,0.399453935,6.93E-13,0.261942,3.925
2006,232,8/20/2006,0.5,2.944446932,3.084381905,0.139934973,-9999,-16.14512071,-6.778,22,25.71,0.341537334,0,0.244106,3.925
2006,232,8/20/2006,13,-16.22896062,3.084381905,19.31334253,326.2189289,209.936848,770.4,30.86,29.45,2.018786656,0,0.180085,3.65
2006,232,8/20/2006,13.5,-18.99605827,3.084381905,22.08044018,424.1262534,235.0825251,740.2,31.36,29.77,2.17408521,0,0.229408,3.65
2006,232,8/20/2006,12.5,-17.98177148,3.084381905,21.06615339,344.0668278,207.2087699,763.4,30.41,29.04,1.897129425,0,0.231353,3.65
2006,233,8/21/2006,5,6.060922539,6.606188366,0.545265827,28.59356484,-9.30497571,-4.671,23.84,25.56,0.488456623,0,0.183409,3.65
2006,233,8/21/2006,7,3.974672601,6.606188366,2.631515765,31.65181942,-7.60959855,43.19,24.27,25.43,0.584067035,0,0.159889,3.65
2006,233,8/21/2006,8,-11.65894637,6.606188366,18.26513474,74.03549907,52.08568467,236.5,27.25,25.79,1.029353267,0,0.188625,3.65
2006,233,8/21/2006,8.5,-9999,6.606188366,-9999,66.27936115,29.14671155,186.5,27.32,26.04,0.971286437,0,0.241654,3.65
2006,233,8/21/2006,9,-9999,6.606188366,-9999,191.7778263,109.4505752,419.3,28.31,26.36,1.167286843,0,0.243303,3.65
2006,233,8/21/2006,9.5,-9999,6.606188366,-9999,159.744729,112.7556734,485.1,28.88,26.9,1.34125899,0,0.250336,3.65
2006,232,8/20/2006,14,-18.28833432,3.084381905,21.37271623,395.7996263,263.4316058,707.1,32.05,29.74,2.35784473,0,0.343535,3.65
2006,232,8/20/2006,14.5,-15.21672251,3.084381905,18.30110442,339.4431646,205.0069018,660.9,32.72,29.73,2.513343367,0,0.170153,3.65
2006,232,8/20/2006,15,-14.91550195,3.084381905,17.99988386,345.1186395,204.488561,605,33.43,29.65,2.74956636,0,0.29831,3.65
2006,232,8/20/2006,15.5,-11.51657317,3.084381905,14.60095508,319.7445262,142.1288758,536,33.28,29.6,2.75525828,0,0.381786,3.65
2006,232,8/20/2006,16,-10.4420121,3.084381905,13.52639401,245.8506595,132.3557137,474.8,34.14,29.59,2.986892416,0,0.177048,3.65
2006,232,8/20/2006,16.5,-7.012336229,3.084381905,10.09671813,108.4567781,60.89254646,289.5,34.3,29.59,2.999066343,0,0.202812,3.65
2006,232,8/20/2006,17,-9999,3.084381905,-9999,-9999,70.89765268,305.6,34.29,29.52,3.092044551,0,0.15609,3.65
2006,232,8/20/2006,18,-3.536950302,3.084381905,6.621332207,-9999,16.0346912,128.3,32.23,29.41,2.064817396,0,0.491353,3.65
2006,232,8/20/2006,18.5,-2.505906655,3.084381905,5.59028856,-9999,1.98343362,73.01,31.4,29.36,1.821567984,0,0.353035,3.65
2006,232,8/20/2006,19,5.681470848,3.084381905,-2.597088943,43.29701872,-10.68264953,7.18,30.27,29.18,1.888285417,0,0.228501,3.65
2006,232,8/20/2006,19.5,8.51150462,3.084381905,-5.427122715,89.64178337,-13.64212724,-21.58,27.87,28.81,1.321492198,0,0.296205,3.65
2006,232,8/20/2006,21,-9999,3.084381905,-9999,64.96716059,-15.01386723,-15.89,25.41,27.54,0.670467566,0,0.163012,3.65
2006,232,8/20/2006,21.5,-1.269494261,3.084381905,4.353876166,31.70673547,0.931090091,-18.03,24.86,27.28,0.590438205,0,0.150564,3.65
2006,233,8/21/2006,0.5,12.94669984,6.606188366,-6.340511474,31.84505018,-24.30378975,-32.03,24.22,26.14,0.49295242,0,0.227729,3.65
2006,233,8/21/2006,1,-9999,6.606188366,-9999,36.37416461,-25.03928224,-26.29,24.15,26.06,0.483231995,0,0.216959,3.65
2006,233,8/21/2006,1.5,-9999,6.606188366,-9999,2.421215438,-0.69557392,-16.98,25.26,26,0.820524832,0,0.153777,3.65
2006,233,8/21/2006,10.5,-18.72090438,6.606188366,25.32709275,269.2464008,196.7814625,627.7,29.99,27.86,1.552323217,0,0.204551,3.65
2006,233,8/21/2006,11,-17.11873223,6.606188366,23.7249206,272.3710594,188.2651157,680.7,30.17,28.21,1.639545337,0,0.369899,3.65
2006,233,8/21/2006,11.5,-16.28239804,6.606188366,22.88858641,228.0056203,204.9609122,719.2,31.14,28.6,1.889799177,0,0.254303,3.65
2006,233,8/21/2006,10,-23.77740897,6.606188366,30.38359734,291.218258,206.8058742,566.8,29.3,27.38,1.418448036,0,0.312124,3.65
2006,233,8/21/2006,22.5,3.954736233,6.606188366,2.651452133,26.28253837,-18.29481771,-27.76,26.57,27.32,1.401038814,0,0.290868,3.56875
2006,233,8/21/2006,23,6.189011072,6.606188366,0.417177294,30.83780898,-15.42655886,-26.15,26.1,27.13,1.258538911,0,0.259632,3.56875
2006,233,8/21/2006,23.5,5.480014255,6.606188366,1.126174111,30.44950772,-14.06639635,-22.59,25.7,26.97,1.118065851,0,0.235211,3.56875
2006,234,8/22/2006,0,9.232510543,4.612005275,-4.620505268,39.13936032,-19.53018233,-34.25,25.1,26.82,0.907900093,0,0.201174,3.56875
2006,234,8/22/2006,0.5,7.034412303,4.612005275,-2.422407028,35.13019464,-18.80999376,-33.5,24.75,26.66,0.859790674,0,0.256196,3.56875
2006,233,8/21/2006,12,-15.55680609,6.606188366,22.16299446,345.587769,219.0423656,747.4,31.71,29.6,2.070515379,0,0.28274,3.56875
2006,233,8/21/2006,13,-15.94690044,6.606188366,22.55308881,337.6730478,218.1533663,755.4,33.12,30.61,2.651410249,0,0.263887,3.56875
2006,233,8/21/2006,13.5,-10.50643242,6.606188366,17.11262079,188.3323047,199.8845588,688.4,33.77,30.89,2.809908058,0,0.349586,3.56875
2006,233,8/21/2006,14,-15.89294724,6.606188366,22.49913561,407.418302,201.6574067,700.8,33.86,30.97,2.901479887,0,0.295032,3.56875
2006,233,8/21/2006,14.5,-12.01358943,6.606188366,18.6197778,-9999,167.9953052,652.5,33.97,30.94,3.045114327,0,0.353385,3.56875
2006,233,8/21/2006,15,-10.81659262,6.606188366,17.42278099,234.769454,162.1489082,597.2,33.97,30.86,2.948114327,0,0.366867,3.56875
2006,233,8/21/2006,15.5,-13.91701183,6.606188366,20.5232002,376.7065306,198.0129764,533.4,34.07,30.74,2.9559332,0,0.518907,3.56875
2006,233,8/21/2006,16,-9.915553028,6.606188366,16.52174139,193.6387209,136.7902459,457.1,33.98,30.67,2.864089724,0,0.565508,3.56875
2006,233,8/21/2006,16.5,-7.267259187,6.606188366,13.87344755,290.4109283,105.1406721,370.5,33.46,30.55,2.627265957,0,0.659049,3.56875
2006,233,8/21/2006,17,-8.330491755,6.606188366,14.93668012,191.3492411,75.96098222,276.4,32.96,30.39,2.427918393,0,0.554494,3.56875
2006,233,8/21/2006,17.5,-1.758083672,6.606188366,8.364272038,133.7051589,-1.020210711,59.26,31.93,30.2,2.234436175,0,0.541628,3.56875
2006,233,8/21/2006,18,2.009262214,6.606188366,4.596926152,64.13486832,-19.33520613,0.446,31.08,29.87,2.052283678,0,0.401214,3.56875
2006,233,8/21/2006,19,4.798479764,6.606188366,1.807708602,-9999,-28.17775466,-31.81,29.59,29.21,1.881465447,0,0.458066,3.56875
2006,233,8/21/2006,19.5,2.343007225,6.606188366,4.263181141,13.70081616,-11.74165586,-32.32,28.96,28.81,1.881801897,0,0.220746,3.56875
